Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
5041,CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,221.1
5042,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.7
5043,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.9
5044,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.5
5045,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,61.4
5046,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.8
5047,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.2
5048,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,14.7
5049,US-2015-104759,2015-03-31,2015-04-04,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.1
5050,US-2015-104759,2015-03-31,2015-04-04,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,80
5051,CA-2016-150511,2016-09-18,2016-09-24,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Des Moines,Washington,98198,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.5
5052,CA-2016-134922,2016-11-07,2016-11-11,Standard Class,KB-16240,Karen Bern,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4
5053,US-2018-120607,2018-05-19,2018-05-19,Same Day,JC-15775,John Castell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,195.6
5054,CA-2016-141243,2016-01-03,2016-01-08,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4
5055,CA-2016-141243,2016-01-03,2016-01-08,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10001246,Office Supplies,Art,Newell 317,7.1
5056,CA-2016-141243,2016-01-03,2016-01-08,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.4
5057,CA-2016-162166,2016-09-08,2016-09-11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,26.4
5058,CA-2016-162166,2016-09-08,2016-09-11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.9
5059,CA-2017-120796,2017-04-03,2017-04-07,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.8
5060,CA-2017-109722,2017-12-05,2017-12-07,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),700
5061,CA-2017-109722,2017-12-05,2017-12-07,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.8
5062,CA-2016-136798,2016-05-08,2016-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,44
5063,CA-2016-136798,2016-05-08,2016-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,378
5064,CA-2016-136798,2016-05-08,2016-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",124
5065,CA-2018-122196,2018-09-22,2018-09-24,First Class,CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,392
5066,CA-2018-142090,2018-11-30,2018-12-07,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,384
5067,CA-2018-142090,2018-11-30,2018-12-07,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.7
5068,CA-2018-160934,2018-01-15,2018-01-19,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4
5069,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,550
5070,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.5
5071,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.3
5072,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.9
5073,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,300
5074,CA-2016-145485,2016-11-05,2016-11-05,Same Day,JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,62.8
5075,CA-2018-151071,2018-04-25,2018-04-29,Second Class,MB-18085,Mick Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9
5076,CA-2015-134572,2015-04-20,2015-04-22,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1
5077,CA-2015-134572,2015-04-20,2015-04-22,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.8
5078,CA-2015-134572,2015-04-20,2015-04-22,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.6
5079,CA-2018-143217,2018-11-11,2018-11-17,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,18.2
5080,US-2018-133312,2018-11-25,2018-11-29,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.5
5081,US-2018-133312,2018-11-25,2018-11-29,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.5
5082,US-2016-137533,2016-12-18,2016-12-18,Same Day,JK-15640,Jim Kriz,Home Office,United States,Cleveland,Ohio,44105,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,20.7
5083,CA-2017-155138,2017-09-08,2017-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.2
5084,CA-2017-155138,2017-09-08,2017-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.7
5085,CA-2017-108350,2017-06-06,2017-06-09,Second Class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,105.5
5086,CA-2016-144302,2016-06-19,2016-06-23,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.8
5087,CA-2016-109001,2016-03-05,2016-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,466.2
5088,CA-2016-109001,2016-03-05,2016-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.3
5089,CA-2016-109001,2016-03-05,2016-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.6
5090,CA-2018-132738,2018-08-04,2018-08-07,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),8
5091,CA-2018-132738,2018-08-04,2018-08-07,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.8
5092,CA-2018-156720,2018-12-30,2019-01-03,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Loveland,Colorado,80538,West,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,3
5093,CA-2016-119102,2016-05-23,2016-05-27,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.5
5094,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14
5095,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,215
5096,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35
5097,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.8
5098,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6
5099,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.2
5100,CA-2016-141936,2016-08-07,2016-08-12,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.2
5101,CA-2015-158442,2015-03-17,2015-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.4
5102,CA-2015-158442,2015-03-17,2015-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.2
5103,CA-2015-158442,2015-03-17,2015-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.6
5104,CA-2016-167374,2016-03-26,2016-03-30,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40
5105,CA-2016-167374,2016-03-26,2016-03-30,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.8
5106,CA-2015-116568,2015-12-14,2015-12-20,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,32725,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.3
5107,CA-2016-147102,2016-09-19,2016-09-26,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,66.4
5108,CA-2018-132213,2018-04-25,2018-04-26,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,42
5109,CA-2018-132213,2018-04-25,2018-04-26,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.9
5110,CA-2015-138450,2015-10-18,2015-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.5
5111,CA-2015-138450,2015-10-18,2015-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.9
5112,CA-2015-138450,2015-10-18,2015-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10
5113,CA-2016-153073,2016-11-13,2016-11-13,Same Day,HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17.5
5114,CA-2017-147970,2017-01-31,2017-02-02,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.6
5115,CA-2017-150658,2017-11-17,2017-11-22,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.8
5116,CA-2018-125640,2018-07-25,2018-07-29,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004178,Office Supplies,Labels,Avery 491,3.3
5117,CA-2018-154137,2018-11-11,2018-11-17,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.5
5118,CA-2016-127173,2016-09-26,2016-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.4
5119,CA-2016-127173,2016-09-26,2016-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.9
5120,CA-2016-127173,2016-09-26,2016-10-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,79.1
5121,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.6
5122,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,100
5123,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.4
5124,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,13
5125,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,464.3
5126,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,68.5
5127,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2800
5128,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3
